match_key,bet_type_name,bet_type_id,outcome_short_name,odds
793e9562fb287ce3,+/-,30087,< 1.5,2.95
793e9562fb287ce3,+/-,30087,> 2.5,2.29
793e9562fb287ce3,+/-,30087,< 2.5,1.6
793e9562fb287ce3,+/-,30087,> 3.5,5.1
793e9562fb287ce3,+/-,30087,< 3.5,1.16
793e9562fb287ce3,HT/FT,30089,1/1,5.43
793e9562fb287ce3,HT/FT,30089,1/X,23.89
793e9562fb287ce3,HT/FT,30089,1/2,53.98
793e9562fb287ce3,HT/FT,30089,X/1,6.66
793e9562fb287ce3,HT/FT,30089,X/X,3.73
793e9562fb287ce3,HT/FT,30089,X/2,5.67
793e9562fb287ce3,HT/FT,30089,2/1,63.56
793e9562fb287ce3,HT/FT,30089,2/X,24.2
793e9562fb287ce3,HT/FT,30089,2/2,4.48
793e9562fb287ce3,Total de buts,30090,0,7.68
793e9562fb287ce3,Total de buts,30090,1,4.38
793e9562fb287ce3,Total de buts,30090,2,3.32
793e9562fb287ce3,Total de buts,30090,3,3.95
793e9562fb287ce3,Total de buts,30090,4,7.14
793e9562fb287ce3,Total de buts,30090,5,17.75
793e9562fb287ce3,Total de buts,30090,6,93.04
793e9562fb287ce3,G/NG,30091,Oui,1.94
793e9562fb287ce3,G/NG,30091,Non,1.83
793e9562fb287ce3,Les deux équipes marquent / 1ère mi temps,30092,Oui,5.28
793e9562fb287ce3,Les deux équipes marquent / 1ère mi temps,30092,Non,1.15
793e9562fb287ce3,1X2 & Total,30093,1 / > 1.5,4.2
793e9562fb287ce3,1X2 & Total,30093,X / > 1.5,4.6
793e9562fb287ce3,1X2 & Total,30093,2 / > 1.5,3.42
793e9562fb287ce3,1X2 & Total,30093,1 / < 1.5,9.43
793e9562fb287ce3,1X2 & Total,30093,X / < 1.5,7.82
793e9562fb287ce3,1X2 & Total,30093,2 / < 1.5,8.45
793e9562fb287ce3,1X2 & Total,30093,1 / > 2.5,5.61
793e9562fb287ce3,1X2 & Total,30093,X / > 2.5,17.7
793e9562fb287ce3,1X2 & Total,30093,2 / > 2.5,4.59
793e9562fb287ce3,1X2 & Total,30093,1 / < 2.5,6.03
793e9562fb287ce3,1X2 & Total,30093,X / < 2.5,3.46
793e9562fb287ce3,1X2 & Total,30093,2 / < 2.5,5.18
793e9562fb287ce3,1X2 & Total,30093,1 / > 3.5,15.57
793e9562fb287ce3,1X2 & Total,30093,X / > 3.5,17.7
793e9562fb287ce3,1X2 & Total,30093,2 / > 3.5,12.08
793e9562fb287ce3,1X2 & Total,30093,1 / < 3.5,3.57
793e9562fb287ce3,1X2 & Total,30093,X / < 3.5,3.46
793e9562fb287ce3,1X2 & Total,30093,2 / < 3.5,3.05
793e9562fb287ce3,1X2 & G/NG,30094,1 gagne et les deux équipes marquent,6.73
793e9562fb287ce3,1X2 & G/NG,30094,1 gagne et seulement  1  marque,4.96
793e9562fb287ce3,1X2 & G/NG,30094,X et les deux équipes marquent,4.52
793e9562fb287ce3,1X2 & G/NG,30094,X et aucun but,7.68
793e9562fb287ce3,1X2 & G/NG,30094,2 gagne et les deux équipes marquent,5.75
793e9562fb287ce3,1X2 & G/NG,30094,2 gagne et seulement 2 marque,4.09
793e9562fb287ce3,Total equipe domicile,30095,> 0.5,1.42
793e9562fb287ce3,Total equipe domicile,30095,< 0.5,2.82
793e9562fb287ce3,Total equipe domicile,30095,> 1.5,3.29
793e9562fb287ce3,Total equipe domicile,30095,< 1.5,1.32
793e9562fb287ce3,Total equipe domicile,30095,> 2.5,11.29
793e9562fb287ce3,Total equipe domicile,30095,< 2.5,1.03
793e9562fb287ce3,Total equipe domicile,30095,> 3.5,58.36
793e9562fb287ce3,Total equipe domicile,30095,< 3.5,0.96
793e9562fb287ce3,Total equipe extérieur,30096,> 0.5,1.34
793e9562fb287ce3,Total equipe extérieur,30096,< 0.5,3.18
793e9562fb287ce3,Total equipe extérieur,30096,> 1.5,2.82
793e9562fb287ce3,Total equipe extérieur,30096,< 1.5,1.42
793e9562fb287ce3,Total equipe extérieur,30096,> 2.5,8.61
793e9562fb287ce3,Total equipe extérieur,30096,< 2.5,1.06
793e9562fb287ce3,Total equipe extérieur,30096,> 3.5,39.09
793e9562fb287ce3,Total equipe extérieur,30096,< 3.5,0.97
793e9562fb287ce3,G/NG equipe domicile,30097,Oui,1.42
793e9562fb287ce3,G/NG equipe domicile,30097,Non,2.82
793e9562fb287ce3,G/NG equipe extérieur,30098,Oui,1.34
793e9562fb287ce3,G/NG equipe extérieur,30098,Non,3.18
793e9562fb287ce3,Pair/Impair,30099,Impair,1.93
793e9562fb287ce3,Pair/Impair,30099,Pair,1.78
793e9562fb287ce3,Minute du premier but,30100,1-15,5.23
793e9562fb287ce3,Minute du premier but,30100,16-30,3.39
793e9562fb287ce3,Minute du premier but,30100,31-45,5.35
793e9562fb287ce3,Minute du premier but,30100,46-60,6.61
793e9562fb287ce3,Minute du premier but,30100,61-75,11.38
793e9562fb287ce3,Minute du premier but,30100,76-90,12.94
793e9562fb287ce3,Minute du premier but,30100,Pas de but,7.68
793e9562fb287ce3,FTTS,30101,1,2.1
793e9562fb287ce3,FTTS,30101,2,1.95
793e9562fb287ce3,FTTS,30101,Pas de but,7.68
793e9562fb287ce3,Multi-Buts,30102,"Le total de buts est de 0, 1 ou 2",1.54
793e9562fb287ce3,Multi-Buts,30102,"Le total de buts est de 1, 2 ou 3",1.3
793e9562fb287ce3,Multi-Buts,30102,"Le total de buts est de 2, 3 ou 4",1.47
793e9562fb287ce3,Multi-Buts,30102,Le total de buts est supérieur à 4,15.18
793e9562fb287ce3,2ème mi-tps - CS,30105,0-0,3.03
793e9562fb287ce3,2ème mi-tps - CS,30105,0-1,5.68
793e9562fb287ce3,2ème mi-tps - CS,30105,0-2,12.25
793e9562fb287ce3,2ème mi-tps - CS,30105,0-3,39.57
793e9562fb287ce3,2ème mi-tps - CS,30105,1-0,6.36
793e9562fb287ce3,2ème mi-tps - CS,30105,1-1,5.31
793e9562fb287ce3,2ème mi-tps - CS,30105,1-2,17.15
793e9562fb287ce3,2ème mi-tps - CS,30105,2-0,15.57
793e9562fb287ce3,2ème mi-tps - CS,30105,2-1,19.48
793e9562fb287ce3,2ème mi-tps - CS,30105,3-0,57.13
